,dt,flight,alt_baro,alt_geom,gs,track,geom_rate,squawk,emergency,category,nav_qnh,nav_altitude_mcp,nav_heading,nav_modes,lat,lon,nic,rc,seen_pos,version,nic_baro,nac_p,nac_v,sil,sil_type,gva,sda,mlat,tisb,messages,seen,rssi
33,2022-10-18 00:10:43.489625,ACA56   ,33000,32125,527.9,69.4,0,2260,none,A5,1012.8,32992,78.8,,44.936689,-76.159571,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],806,0.1,-17.6
34,2022-10-18 00:10:44.547163,ACA56   ,33000,32150,527.5,69.5,0,2260,none,A5,1012.8,32992,78.8,,44.937527,-76.156356,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],817,0.0,-17.2
35,2022-10-18 00:10:45.567664,ACA56   ,33000,32150,526.8,69.7,0,2260,none,A5,1012.8,32992,78.8,,44.938477,-76.152845,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],842,0.1,-15.9
36,2022-10-18 00:10:46.595132,ACA56   ,33000,32125,527.4,69.8,0,2260,none,A5,1012.8,32992,78.8,,44.939389,-76.149322,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],856,0.1,-17.1
37,2022-10-18 00:10:47.654271,ACA56   ,33000,32150,526.7,70.0,0,2260,none,A5,1012.8,32992,78.8,,44.940125,-76.146436,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],869,0.1,-17.1
38,2022-10-18 00:10:48.691940,ACA56   ,33000,32150,526.4,70.1,0,2260,none,A5,1012.8,32992,78.8,,44.940948,-76.143167,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],878,0.2,-17.8
39,2022-10-18 00:10:49.715406,ACA56   ,33000,32150,525.7,70.3,0,2260,none,A5,1012.8,32992,78.8,,44.941772,-76.139962,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],892,0.1,-18.1
40,2022-10-18 00:10:50.756937,ACA56   ,33000,32150,526.3,70.5,0,2260,none,A5,1012.8,32992,78.8,,44.942508,-76.137063,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],898,0.4,-18.2
41,2022-10-18 00:10:51.784979,ACA56   ,33000,32150,525.3,70.8,0,2260,none,A5,1012.8,32992,78.8,,44.943625,-76.132574,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],916,0.1,-16.5
42,2022-10-18 00:10:52.808274,ACA56   ,33000,32150,525.0,70.9,0,2260,none,A5,1012.8,32992,78.8,,44.944417,-76.129292,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],923,0.2,-15.8
43,2022-10-18 00:10:53.825376,ACA56   ,33000,32150,524.3,71.1,0,2260,none,A5,1012.8,32992,78.8,,44.945114,-76.126426,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],934,0.2,-15.2
44,2022-10-18 00:10:54.845313,ACA56   ,33000,32150,524.3,71.1,0,2260,none,A5,1012.8,32992,78.8,,44.945892,-76.123156,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],963,0.1,-13.5
45,2022-10-18 00:10:55.866252,ACA56   ,33000,32150,524.3,71.1,0,2260,none,A5,1012.8,32992,78.8,,44.946533,-76.120605,8,186,0.5,2,1,9,1,3,perhour,2,2,[],[],973,0.1,-14.0
46,2022-10-18 00:10:56.903746,ACA56   ,32975,32125,524.9,71.2,64,2260,none,A5,1012.8,32992,78.8,,44.947675,-76.11576,8,186,0.0,2,1,9,1,3,perhour,2,2,[],[],986,0.0,-15.1
47,2022-10-18 00:10:57.932806,ACA56   ,32975,32125,524.0,71.2,64,2260,none,A5,1012.8,32992,78.8,,44.94809,-76.114131,8,186,0.6,2,1,9,1,3,perhour,2,2,[],[],992,0.0,-15.6
48,2022-10-18 00:10:58.951007,ACA56   ,32975,32125,524.0,71.2,64,2260,none,A5,1012.8,32992,78.8,,44.949326,-76.108965,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],1007,0.1,-14.2
49,2022-10-18 00:10:59.975246,ACA56   ,32975,32125,524.0,71.2,64,2260,none,A5,1012.8,32992,78.8,,44.950104,-76.105695,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],1040,0.1,-11.7
50,2022-10-18 00:11:01.051066,ACA56   ,32975,32125,524.0,71.2,64,2260,none,A5,1012.8,32992,78.8,,44.950841,-76.102831,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],1051,0.1,-13.0
51,2022-10-18 00:11:02.066628,ACA56   ,32975,32125,524.0,71.2,64,2260,none,A5,1012.8,32992,78.8,,44.951586,-76.099615,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],1060,0.3,-15.8
52,2022-10-18 00:11:03.086844,ACA56   ,32975,32125,524.3,71.1,64,2260,none,A5,1012.8,32992,78.8,,44.952301,-76.096671,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],1072,0.1,-18.5
53,2022-10-18 00:11:04.109291,ACA56   ,32975,32125,524.3,71.1,64,2260,none,A5,1012.8,32992,78.8,,44.952759,-76.094709,8,186,0.9,2,1,9,1,3,perhour,2,2,[],[],1076,0.4,-17.7
54,2022-10-18 00:11:05.148983,ACA56   ,32975,32125,524.3,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.95396,-76.089902,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],1115,0.3,-17.6
55,2022-10-18 00:11:06.245509,ACA56   ,32975,32125,524.3,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.954819,-76.086339,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],1124,0.3,-15.7
56,2022-10-18 00:11:07.271886,ACA56   ,33000,32150,524.3,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.955597,-76.083134,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],1133,0.0,-13.6
57,2022-10-18 00:11:08.298335,ACA56   ,33000,32175,524.3,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.956375,-76.079865,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],1144,0.2,-14.9
58,2022-10-18 00:11:09.324444,ACA56   ,33000,32150,524.3,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.957079,-76.076973,8,186,0.5,2,1,9,1,3,perhour,2,2,[],[],1152,0.0,-16.0
59,2022-10-18 00:11:10.348733,ACA56   ,33000,32150,524.3,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.958298,-76.072148,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],1190,0.1,-14.7
60,2022-10-18 00:11:11.373027,ACA56   ,33000,32150,524.3,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.958987,-76.069202,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],1202,0.1,-14.7
61,2022-10-18 00:11:12.421395,ACA56   ,33000,32150,524.3,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.959779,-76.065986,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],1213,0.1,-15.6
62,2022-10-18 00:11:13.485472,ACA56   ,33000,32150,524.3,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.96057,-76.062771,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],1221,0.1,-16.5
63,2022-10-18 00:11:14.509643,ACA56   ,33000,32150,524.3,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.961273,-76.059854,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],1230,0.1,-16.6
64,2022-10-18 00:11:15.533840,ACA56   ,33000,32150,525.3,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.961967,-76.056943,8,186,0.5,2,1,9,1,3,perhour,2,2,[],[],1277,0.2,-14.4
65,2022-10-18 00:11:16.574542,ACA56   ,33000,32175,524.3,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.963084,-76.052388,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],1288,0.1,-15.2
66,2022-10-18 00:11:17.630900,ACA56   ,33000,32175,525.3,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.963689,-76.049842,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],1299,0.1,-15.2
67,2022-10-18 00:11:18.651587,ACA56   ,33000,32175,525.3,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.964481,-76.046559,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],1312,0.0,-15.0
68,2022-10-18 00:11:19.672758,ACA56   ,33000,32175,525.3,71.1,0,2260,none,A5,1012.8,32992,90.0,,44.965164,-76.043701,8,186,0.5,2,1,9,1,3,perhour,2,2,[],[],1365,0.0,-12.2
69,2022-10-18 00:11:20.693489,ACA56   ,33000,32175,525.3,71.1,0,2260,none,A5,1012.8,32992,90.0,,44.966263,-76.039189,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],1413,0.1,-13.8
70,2022-10-18 00:11:21.738409,ACA56   ,33000,32175,525.3,71.1,0,2260,none,A5,1012.8,32992,90.0,,44.967134,-76.035573,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],1426,0.2,-13.9
71,2022-10-18 00:11:22.763061,ACA56   ,33000,32150,525.3,71.1,0,2260,none,A5,1012.8,32992,90.0,,44.967865,-76.032715,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],1433,0.3,-15.3
72,2022-10-18 00:11:23.802594,ACA56   ,33000,32150,525.3,71.1,0,2260,none,A5,1012.8,32992,90.0,,44.968531,-76.029745,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],1476,0.1,-15.0
73,2022-10-18 00:11:24.825591,ACA56   ,33000,32150,525.3,71.1,0,2260,none,A5,1012.8,32992,90.0,,44.969322,-76.026529,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],1551,0.0,-14.0
74,2022-10-18 00:11:25.858018,ACA56   ,33000,32150,525.3,71.1,0,2260,none,A5,1012.8,32992,90.0,,44.9703,-76.022644,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],1575,0.0,-14.9
75,2022-10-18 00:11:26.883407,ACA56   ,33000,32175,525.3,71.1,0,2260,none,A5,1012.8,32992,90.0,,44.970905,-76.020098,8,186,0.5,2,1,9,1,3,perhour,2,2,[],[],1594,0.2,-14.3
76,2022-10-18 00:11:27.920568,ACA56   ,33000,32175,525.3,71.1,0,2260,none,A5,1012.8,32992,90.0,,44.972076,-76.015254,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],1607,0.1,-16.3
77,2022-10-18 00:11:28.945563,ACA56   ,33000,32175,525.3,71.1,0,2260,none,A5,1012.8,32992,90.0,,44.972855,-76.011985,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],1615,0.1,-14.8
78,2022-10-18 00:11:29.972048,ACA56   ,33000,32175,525.3,71.1,-64,2260,none,A5,1012.8,32992,90.0,,44.973495,-76.009369,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],1669,0.3,-11.5
79,2022-10-18 00:11:30.992863,ACA56   ,33000,32175,525.3,71.1,0,2260,none,A5,1012.8,32992,90.0,,44.97421,-76.006499,8,186,0.5,2,1,9,1,3,perhour,2,2,[],[],1681,0.2,-12.3
80,2022-10-18 00:11:32.027711,ACA56   ,33000,32175,525.3,71.1,0,2260,none,A5,1012.8,32992,90.0,,44.975235,-76.002306,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],1692,0.0,-12.9
81,2022-10-18 00:11:33.047388,ACA56   ,33000,32175,525.3,71.1,0,2260,none,A5,1012.8,32992,90.0,,44.976013,-75.999037,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],1702,0.0,-14.7
82,2022-10-18 00:11:34.076520,ACA56   ,32975,32150,526.2,71.2,0,2260,none,A5,1012.8,32992,90.0,,44.976864,-75.995446,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],1708,0.2,-15.4
83,2022-10-18 00:11:35.105101,ACA56   ,32975,32150,526.2,71.2,64,2260,none,A5,1012.8,32992,90.0,,44.977753,-75.991908,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],1745,0.1,-13.6
84,2022-10-18 00:11:37.154503,ACA56   ,32975,32150,526.2,71.2,0,2260,none,A5,1012.8,32992,90.0,,44.978446,-75.989015,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],1753,0.3,-13.0
85,2022-10-18 00:11:38.177818,ACA56   ,32975,32150,526.2,71.2,64,2260,none,A5,1012.8,32992,90.0,,44.979172,-75.986088,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],1763,0.3,-14.9
86,2022-10-18 00:11:39.205989,ACA56   ,33000,32175,526.2,71.2,64,2260,none,A5,1012.8,32992,90.0,,44.97995,-75.982819,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],1770,0.1,-15.8
87,2022-10-18 00:11:40.283951,ACA56   ,32975,32150,526.2,71.2,64,2260,none,A5,1012.8,32992,90.0,,44.98082,-75.979235,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],1776,0.4,-14.4
88,2022-10-18 00:11:41.311252,ACA56   ,33000,32175,526.2,71.2,64,2260,none,A5,1012.8,32992,90.0,,44.981612,-75.976019,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],1808,0.4,-10.7
89,2022-10-18 00:11:42.340268,ACA56   ,33000,32175,527.2,71.2,64,2260,none,A5,1012.8,32992,90.0,,44.982403,-75.972737,8,186,0.5,2,1,9,1,3,perhour,2,2,[],[],1817,0.1,-13.3
90,2022-10-18 00:11:43.370551,ACA56   ,32975,32150,527.5,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.983195,-75.969521,8,186,0.5,2,1,9,1,3,perhour,2,2,[],[],1827,0.5,-15.8
91,2022-10-18 00:11:44.408563,ACA56   ,33000,32175,527.5,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.984265,-75.964966,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],1836,0.1,-13.6
92,2022-10-18 00:11:45.429933,ACA56   ,33000,32175,527.5,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.985057,-75.96175,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],1844,0.1,-15.7
93,2022-10-18 00:11:46.470202,ACA56   ,33000,32175,527.5,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.985848,-75.958468,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],1869,0.1,-16.0
94,2022-10-18 00:11:47.494137,ACA56   ,33000,32175,527.5,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.98664,-75.955185,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],1881,0.1,-17.0
95,2022-10-18 00:11:48.538013,ACA56   ,33000,32175,527.5,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.987105,-75.953243,8,186,0.7,2,1,9,1,3,perhour,2,2,[],[],1884,0.3,-16.4
96,2022-10-18 00:11:49.582097,ACA56   ,33000,32175,527.5,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.988144,-75.949009,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],1893,0.2,-14.2
97,2022-10-18 00:11:50.614526,ACA56   ,33000,32175,527.5,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.989014,-75.945472,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],1922,0.0,-10.0
98,2022-10-18 00:11:51.628408,ACA56   ,33000,32175,527.5,71.1,64,2260,none,A5,1012.8,32992,90.0,,44.989805,-75.942189,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],1931,0.2,-12.0
99,2022-10-18 00:11:52.665891,ACA56   ,33000,32175,527.5,71.1,0,2260,none,A5,1012.8,32992,90.0,,44.990596,-75.938974,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],1941,0.4,-13.4
100,2022-10-18 00:11:53.701730,ACA56   ,33000,32175,527.5,71.1,0,2260,none,A5,1012.8,32992,90.0,,44.991388,-75.935691,8,186,0.5,2,1,9,1,3,perhour,2,2,[],[],1948,0.0,-13.0
101,2022-10-18 00:11:54.739387,ACA56   ,33000,32175,527.5,71.1,-64,2260,none,A5,1012.8,32992,90.0,,44.992584,-75.93083,8,186,0.0,2,1,9,1,3,perhour,2,2,[],[],1961,0.0,-14.2
102,2022-10-18 00:11:55.764232,ACA56   ,33000,32175,527.8,71.0,-64,2260,none,A5,1012.8,32992,90.0,,44.993296,-75.92792,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],1993,0.1,-14.0
103,2022-10-18 00:11:56.801548,ACA56   ,33000,32175,527.8,71.0,-64,2260,none,A5,1012.8,32992,90.0,,44.994141,-75.924356,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],2005,0.1,-14.8
104,2022-10-18 00:11:57.832132,ACA56   ,33000,32175,527.8,71.0,-64,2260,none,A5,1012.8,32992,90.0,,44.994461,-75.923048,8,186,0.7,2,1,9,1,3,perhour,2,2,[],[],2011,0.1,-14.8
105,2022-10-18 00:11:58.852540,ACA56   ,33000,32175,527.8,71.0,-128,2260,none,A5,1012.8,32992,90.0,,44.995671,-75.91814,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],2019,0.1,-17.5
106,2022-10-18 00:11:59.872560,ACA56   ,33000,32175,527.8,71.0,-128,2260,none,A5,1012.8,32992,90.0,,44.996384,-75.915266,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],2030,0.4,-16.9
107,2022-10-18 00:12:00.907672,ACA56   ,33000,32175,527.8,71.0,-128,2260,none,A5,1012.8,32992,90.0,,44.997162,-75.911996,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],2064,0.0,-13.8
108,2022-10-18 00:12:01.931768,ACA56   ,33000,32175,527.5,71.1,-128,2260,none,A5,1012.8,32992,90.0,,44.998045,-75.908426,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],2073,0.4,-13.4
109,2022-10-18 00:12:02.956870,ACA56   ,33000,32175,526.5,71.0,-128,2260,none,A5,1012.8,32992,90.0,,44.998836,-75.905144,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],2080,0.4,-16.4
110,2022-10-18 00:12:03.978832,ACA56   ,33000,32175,526.5,71.0,-128,2260,none,A5,1012.8,32992,90.0,,44.999953,-75.900589,8,186,0.0,2,1,9,1,3,perhour,2,2,[],[],2093,0.0,-16.4
111,2022-10-18 00:12:04.999669,ACA56   ,33000,32175,526.5,71.0,-128,2260,none,A5,1012.8,32992,90.0,,45.000641,-75.897675,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],2100,0.1,-13.6
112,2022-10-18 00:12:06.023966,ACA56   ,33000,32175,526.5,71.0,-128,2260,none,A5,1012.8,32992,90.0,,45.001419,-75.89447,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],2134,0.2,-13.4
113,2022-10-18 00:12:07.051877,ACA56   ,33000,32175,526.2,71.2,-128,2260,none,A5,1012.8,32992,90.0,,45.002281,-75.890875,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],2142,0.2,-13.7
114,2022-10-18 00:12:08.081877,ACA56   ,32975,32150,526.2,71.2,-128,2260,none,A5,1012.8,32992,90.0,,45.003021,-75.887996,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],2149,0.3,-12.9
115,2022-10-18 00:12:09.107399,ACA56   ,32975,32150,526.2,71.2,-64,2260,none,A5,1012.8,32992,90.0,,45.003479,-75.886034,8,186,0.7,2,1,9,1,3,perhour,2,2,[],[],2165,0.1,-13.3
116,2022-10-18 00:12:10.144202,ACA56   ,32975,32150,525.9,71.3,-64,2260,none,A5,1012.8,32992,90.0,,45.004715,-75.880803,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],2175,0.1,-14.5
117,2022-10-18 00:12:11.165290,ACA56   ,32975,32150,525.9,71.3,0,2260,none,A5,1012.8,32992,90.0,,45.005586,-75.877276,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],2208,0.0,-12.2
118,2022-10-18 00:12:12.198089,ACA56   ,32975,32150,525.9,71.3,0,2260,none,A5,1012.8,32992,90.0,,45.006378,-75.873994,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],2216,0.1,-11.5
