,dt,flight,alt_baro,alt_geom,gs,track,geom_rate,squawk,emergency,category,nav_qnh,nav_altitude_mcp,nav_heading,nav_modes,lat,lon,nic,rc,seen_pos,version,nic_baro,nac_p,nac_v,sil,sil_type,gva,sda,mlat,tisb,messages,seen,rssi
411,2022-10-16 00:19:43.468113,UAL140  ,32975,32850,544.5,55.6,-64,6233,none,A5,1012.8,32992,66.8,,45.727982,-74.869616,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],4716,0.1,-21.0
412,2022-10-16 00:19:44.485675,UAL140  ,33000,32850,544.5,55.6,-64,6233,none,A5,1012.8,32992,66.8,,45.728729,-74.868118,8,186,0.8,2,1,9,1,3,perhour,2,2,[],[],4722,0.0,-23.5
413,2022-10-16 00:19:45.509281,UAL140  ,32975,32850,544.5,55.6,-64,6233,none,A5,1012.8,32992,66.8,,45.729996,-74.865462,8,186,0.9,2,1,9,1,3,perhour,2,2,[],[],4730,0.1,-25.9
414,2022-10-16 00:19:46.536860,UAL140  ,32975,32850,544.5,55.6,64,6233,none,A5,1012.8,32992,66.8,,45.729996,-74.865462,8,186,2.0,2,1,9,1,3,perhour,2,2,[],[],4733,0.1,-25.5
415,2022-10-16 00:19:47.562953,UAL140  ,32975,32850,544.5,55.6,0,6233,none,A5,1012.8,32992,66.8,,45.729996,-74.865462,8,186,3.0,2,1,9,1,3,perhour,2,2,[],[],4736,0.0,-24.7
416,2022-10-16 00:19:48.588134,UAL140  ,32975,32850,544.5,55.6,0,6233,none,A5,1012.8,32992,66.8,,45.729996,-74.865462,8,186,4.1,2,1,9,1,3,perhour,2,2,[],[],4738,0.6,-24.0
417,2022-10-16 00:19:49.613737,UAL140  ,32975,32850,544.5,55.6,0,6233,none,A5,1012.8,32992,66.8,,45.729996,-74.865462,8,186,5.1,2,1,9,1,3,perhour,2,2,[],[],4739,0.6,-24.2
418,2022-10-16 00:19:52.698758,UAL140  ,33000,32875,544.7,55.7,-64,6233,none,A5,1012.8,32992,66.8,,45.741394,-74.841681,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],4741,0.2,-24.2
419,2022-10-16 00:19:59.971038,UAL140  ,33000,32875,544.7,55.7,-64,6233,none,A5,1012.8,32992,66.8,,45.741394,-74.841681,8,186,7.5,2,1,9,1,3,perhour,2,2,[],[],4742,0.5,-24.4
420,2022-10-16 00:20:04.086684,UAL140  ,33000,32875,544.7,55.7,-64,6233,none,A5,1012.8,32992,66.8,,45.741394,-74.841681,8,186,11.6,2,1,9,1,3,perhour,2,2,[],[],4745,0.3,-25.2
421,2022-10-16 00:20:05.112456,UAL140  ,33000,32875,544.2,55.8,-64,6233,none,A5,1012.8,32992,66.8,,45.741394,-74.841681,8,186,12.7,2,1,9,1,3,perhour,2,2,[],[],4749,0.3,-25.5
422,2022-10-16 00:20:06.143650,UAL140  ,33000,32875,544.2,55.8,-64,6233,none,A5,1012.8,32992,66.8,,45.741394,-74.841681,8,186,13.7,2,1,9,1,3,perhour,2,2,[],[],4750,0.9,-25.3
423,2022-10-16 00:20:07.177317,UAL140  ,33000,32875,544.2,55.8,-64,6233,none,A5,1012.8,32992,66.8,,45.741394,-74.841681,8,186,14.7,2,1,9,1,3,perhour,2,2,[],[],4751,0.5,-25.4
424,2022-10-16 00:20:08.203441,UAL140  ,33000,32875,544.2,55.8,-64,6233,none,A5,1012.8,32992,66.8,,45.741394,-74.841681,8,186,15.7,2,1,9,1,3,perhour,2,2,[],[],4752,0.0,-25.5
425,2022-10-16 00:20:17.487952,UAL140  ,33000,32875,546.1,55.7,-64,6233,none,A5,1012.8,32992,66.8,,45.741394,-74.841681,8,186,25.0,2,1,9,1,3,perhour,2,2,[],[],4758,0.3,-24.9
426,2022-10-16 00:20:18.509849,UAL140  ,32975,32850,546.1,55.7,0,6233,none,A5,1012.8,32992,66.8,,45.741394,-74.841681,8,186,26.0,2,1,9,1,3,perhour,2,2,[],[],4765,0.1,-24.1
427,2022-10-16 00:20:19.527451,UAL140  ,32975,32850,546.1,55.7,0,6233,none,A5,1012.8,32992,66.8,,45.741394,-74.841681,8,186,27.1,2,1,9,1,3,perhour,2,2,[],[],4777,0.1,-24.4
428,2022-10-16 00:20:20.543838,UAL140  ,32975,32850,545.9,55.5,64,6233,none,A5,1012.8,32992,66.8,,45.780807,-74.759082,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],4802,0.2,-24.6
429,2022-10-16 00:20:21.567823,UAL140  ,32975,32850,545.9,55.5,64,6233,none,A5,1012.8,32992,66.8,,45.782078,-74.756401,8,186,0.5,2,1,9,1,3,perhour,2,2,[],[],4811,0.0,-24.3
430,2022-10-16 00:20:23.681794,UAL140  ,32975,32850,546.4,55.4,64,6233,none,A5,1012.8,32992,66.8,,45.78479,-74.750776,8,186,0.6,2,1,9,1,3,perhour,2,2,[],[],4816,0.6,-25.3
431,2022-10-16 00:20:24.721683,UAL140  ,32975,32850,546.4,55.4,64,6233,none,A5,1012.8,32992,66.8,,45.78636,-74.747475,8,186,0.5,2,1,9,1,3,perhour,2,2,[],[],4818,0.1,-25.2
432,2022-10-16 00:20:25.757885,UAL140  ,32975,32875,546.4,55.4,64,6233,none,A5,1012.8,32992,66.8,,45.78636,-74.747475,8,186,1.6,2,1,9,1,3,perhour,2,2,[],[],4821,0.6,-24.6
433,2022-10-16 00:20:26.781462,UAL140  ,32975,32875,546.4,55.4,64,6233,none,A5,1012.8,32992,66.8,,45.78636,-74.747475,8,186,2.6,2,1,9,1,3,perhour,2,2,[],[],4823,0.2,-24.7
434,2022-10-16 00:20:28.846646,UAL140  ,32975,32875,545.9,55.5,64,6233,none,A5,1012.8,32992,66.8,,45.78636,-74.747475,8,186,4.7,2,1,9,1,3,perhour,2,2,[],[],4826,0.1,-24.1
435,2022-10-16 00:20:29.877101,UAL140  ,32975,32850,545.9,55.5,0,6233,none,A5,1012.8,32992,66.8,,45.793529,-74.732643,8,186,0.7,2,1,9,1,3,perhour,2,2,[],[],4828,0.7,-23.9
436,2022-10-16 00:20:36.107300,UAL140  ,32975,32850,545.9,55.5,0,6233,none,A5,1012.8,32992,66.8,,45.793529,-74.732643,8,186,6.9,2,1,9,1,3,perhour,2,2,[],[],4829,0.0,-24.1
437,2022-10-16 00:20:37.129409,UAL140  ,32975,32850,545.6,55.8,0,6233,none,A5,1012.8,32992,66.8,,45.793529,-74.732643,8,186,8.0,2,1,9,1,3,perhour,2,2,[],[],4835,0.3,-24.1
438,2022-10-16 00:20:38.306615,UAL140  ,33000,32875,545.6,55.8,-64,6233,none,A5,1012.8,32992,66.8,,45.806168,-74.70616,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],4841,0.1,-22.3
439,2022-10-16 00:20:39.231327,UAL140  ,33000,32875,545.6,55.8,-64,6233,none,A5,1012.8,32992,66.8,,45.807587,-74.703146,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],4845,0.1,-22.0
440,2022-10-16 00:20:40.254256,UAL140  ,33000,32875,545.6,55.8,-64,6233,none,A5,1012.8,32992,66.8,,45.809006,-74.700198,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],4849,0.0,-21.7
441,2022-10-16 00:20:41.285193,UAL140  ,33000,32875,545.6,55.8,-64,6233,none,A5,1012.8,32992,66.8,,45.810568,-74.696938,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],4853,0.1,-21.7
442,2022-10-16 00:20:42.316025,UAL140  ,33000,32875,545.6,55.8,-64,6233,none,A5,1012.8,32992,66.8,,45.812119,-74.693633,8,186,0.0,2,1,9,1,3,perhour,2,2,[],[],4855,0.0,-21.5
443,2022-10-16 00:20:43.338628,UAL140  ,33000,32875,544.7,55.7,-64,6233,none,A5,1012.8,32992,66.8,,45.813538,-74.690619,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],4857,0.2,-21.1
444,2022-10-16 00:20:44.363000,UAL140  ,33000,32875,545.6,55.8,-64,6233,none,A5,1012.8,32992,66.8,,45.814804,-74.687943,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],4862,0.1,-21.1
445,2022-10-16 00:20:45.389957,UAL140  ,33000,32875,545.0,55.8,-64,6233,none,A5,1012.8,32992,66.8,,45.814804,-74.687943,8,186,1.3,2,1,9,1,3,perhour,2,2,[],[],4865,0.2,-22.0
446,2022-10-16 00:20:47.476797,UAL140  ,33000,32875,545.0,55.8,-64,6233,none,A5,1012.8,32992,66.8,,45.818665,-74.6799,8,186,0.6,2,1,9,1,3,perhour,2,2,[],[],4874,0.1,-23.9
447,2022-10-16 00:20:48.500705,UAL140  ,33000,32875,544.7,55.7,-64,6233,none,A5,1012.8,32992,66.8,,45.820763,-74.675446,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],4882,0.1,-20.8
448,2022-10-16 00:20:49.524821,UAL140  ,33000,32875,544.7,55.7,-64,6233,none,A5,1012.8,32992,66.8,,45.822206,-74.672493,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],4893,0.2,-19.3
449,2022-10-16 00:20:50.547983,UAL140  ,32975,32850,544.7,55.7,-64,6233,none,A5,1012.8,32992,66.8,,45.823602,-74.66954,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],4952,0.1,-18.4
450,2022-10-16 00:20:51.581933,UAL140  ,32975,32850,544.7,55.7,0,6233,none,A5,1012.8,32992,66.8,,45.824999,-74.666519,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],4963,0.3,-18.9
451,2022-10-16 00:20:52.606322,UAL140  ,32975,32850,544.7,55.7,0,6233,none,A5,1012.8,32992,66.8,,45.826584,-74.663287,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],5003,0.3,-20.9
452,2022-10-16 00:20:53.636643,UAL140  ,32975,32850,544.7,55.7,-64,6233,none,A5,1012.8,32992,66.8,,45.827838,-74.660614,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],5010,0.2,-20.6
453,2022-10-16 00:20:54.660636,UAL140  ,32975,32850,544.7,55.7,0,6233,none,A5,1012.8,32992,66.8,,45.82984,-74.656425,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],5017,0.0,-20.8
454,2022-10-16 00:20:55.674028,UAL140  ,32975,32850,544.7,55.7,-64,6233,none,A5,1012.8,32992,66.8,,45.831237,-74.653404,8,186,0.0,2,1,9,1,3,perhour,2,2,[],[],5036,0.0,-22.2
455,2022-10-16 00:20:56.697869,UAL140  ,32975,32850,544.7,55.7,0,6233,none,A5,1012.8,32992,66.8,,45.83268,-74.650452,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],5044,0.1,-22.7
456,2022-10-16 00:20:57.730090,UAL140  ,32975,32850,544.7,55.7,0,6233,none,A5,1012.8,32992,66.8,,45.833954,-74.647812,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],5052,0.2,-24.0
457,2022-10-16 00:20:58.757860,UAL140  ,33000,32875,544.7,55.7,0,6233,none,A5,1012.8,32992,66.8,,45.835373,-74.644798,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],5055,0.2,-22.5
458,2022-10-16 00:20:59.777048,UAL140  ,33000,32875,544.7,55.7,0,6233,none,A5,1012.8,32992,66.8,,45.836792,-74.64185,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],5061,0.2,-23.4
459,2022-10-16 00:21:00.794963,UAL140  ,32975,32850,544.7,55.7,0,6233,none,A5,1012.8,32992,66.8,,45.838359,-74.638573,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],5064,0.2,-23.2
460,2022-10-16 00:21:01.832066,UAL140  ,33000,32850,544.7,55.7,0,6233,none,A5,1012.8,32992,66.8,,45.839905,-74.635285,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],5070,0.1,-22.6
461,2022-10-16 00:21:02.858071,UAL140  ,33000,32875,544.7,55.7,0,6233,none,A5,1012.8,32992,66.8,,45.841324,-74.632271,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],5072,0.2,-23.2
462,2022-10-16 00:21:03.908788,UAL140  ,33000,32875,544.7,55.7,0,6233,none,A5,1012.8,32992,66.8,,45.841324,-74.632271,8,186,1.2,2,1,9,1,3,perhour,2,2,[],[],5073,0.9,-23.5
463,2022-10-16 00:21:08.012436,UAL140  ,33000,32875,544.7,55.7,0,6233,none,A5,1012.8,32992,66.8,,45.841324,-74.632271,8,186,5.4,2,1,9,1,3,perhour,2,2,[],[],5074,0.7,-24.0
464,2022-10-16 00:21:12.105956,UAL140  ,33000,32875,544.2,55.8,0,6233,none,A5,1012.8,32992,66.8,,45.852631,-74.608489,8,186,0.6,2,1,9,1,3,perhour,2,2,[],[],5076,0.6,-24.9
465,2022-10-16 00:21:13.130285,UAL140  ,33000,32875,544.2,55.8,0,6233,none,A5,1012.8,32992,66.8,,45.852631,-74.608489,8,186,1.6,2,1,9,1,3,perhour,2,2,[],[],5080,0.4,-25.1
466,2022-10-16 00:21:14.150487,UAL140  ,33000,32875,544.2,55.8,-64,6233,none,A5,1012.8,32992,66.8,,45.855351,-74.602867,8,186,0.7,2,1,9,1,3,perhour,2,2,[],[],5084,0.1,-25.0
467,2022-10-16 00:21:15.174008,UAL140  ,33000,32875,544.2,55.8,-64,6233,none,A5,1012.8,32992,66.8,,45.855351,-74.602867,8,186,1.7,2,1,9,1,3,perhour,2,2,[],[],5085,0.9,-25.1
468,2022-10-16 00:21:16.216721,UAL140  ,32975,32875,544.2,55.8,-64,6233,none,A5,1012.8,32992,66.8,,45.859131,-74.594823,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],5089,0.1,-25.1
469,2022-10-16 00:21:17.249982,UAL140  ,32975,32875,544.2,55.8,-64,6233,none,A5,1012.8,32992,66.8,,45.859131,-74.594823,8,186,1.2,2,1,9,1,3,perhour,2,2,[],[],5090,0.4,-25.4
470,2022-10-16 00:21:18.272568,UAL140  ,32975,32875,544.2,55.8,-64,6233,none,A5,1012.8,32992,66.8,,45.859131,-74.594823,8,186,2.2,2,1,9,1,3,perhour,2,2,[],[],5091,0.5,-25.7
471,2022-10-16 00:21:19.308525,UAL140  ,32975,32875,544.2,55.8,-64,6233,none,A5,1012.8,32992,66.8,,45.859131,-74.594823,8,186,3.2,2,1,9,1,3,perhour,2,2,[],[],5092,0.1,-25.9
472,2022-10-16 00:22:33.363692,LOT4NL  ,33000,32825,536.8,57.6,0,3154,none,A5,1012.8,32992,68.2,,44.904053,-76.424561,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],79,0.3,-22.3
473,2022-10-16 00:22:34.394465,LOT4NL  ,33000,32825,536.8,57.6,0,3154,none,A5,1012.8,32992,68.2,,44.905546,-76.421367,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],87,0.2,-22.2
474,2022-10-16 00:22:35.421740,LOT4NL  ,33000,32825,536.8,57.6,-64,3154,none,A5,1012.8,32992,68.2,,44.906708,-76.418675,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],94,0.1,-23.2
475,2022-10-16 00:22:36.448601,LOT4NL  ,33000,32825,536.8,57.6,-64,3154,none,A5,1012.8,32992,68.2,,44.907408,-76.417214,8,186,0.9,2,1,9,1,3,perhour,2,2,[],[],99,0.8,-23.0
476,2022-10-16 00:22:37.469053,LOT4NL  ,33000,32825,536.8,57.6,-64,3154,none,A5,1012.8,32992,68.2,,44.909363,-76.412789,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],114,0.2,-23.1
477,2022-10-16 00:22:38.497996,LOT4NL  ,33000,32825,536.8,57.6,-64,3154,none,A5,1012.8,32992,68.2,,44.909363,-76.412789,8,186,1.4,2,1,9,1,3,perhour,2,2,[],[],119,0.1,-23.6
478,2022-10-16 00:22:41.579271,LOT4NL  ,33000,32825,536.8,57.6,-64,3154,none,A5,1012.8,32992,68.2,,44.909363,-76.412789,8,186,4.6,2,1,9,1,3,perhour,2,2,[],[],120,0.0,-23.8
479,2022-10-16 00:22:42.607491,LOT4NL  ,33000,32825,536.8,57.6,-64,3154,none,A5,1012.8,32992,68.2,,44.916824,-76.39631,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],124,0.1,-24.1
480,2022-10-16 00:22:43.644020,LOT4NL  ,33000,32825,536.8,57.6,-64,3154,none,A5,1012.8,32992,68.2,,44.918022,-76.393634,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],132,0.2,-19.6
481,2022-10-16 00:22:44.672075,LOT4NL  ,33000,32825,536.8,57.6,-64,3154,none,A5,1012.8,32992,68.2,,44.91858,-76.392428,8,186,0.8,2,1,9,1,3,perhour,2,2,[],[],145,0.1,-21.7
482,2022-10-16 00:22:45.696409,LOT4NL  ,33000,32825,537.6,57.6,-64,3154,none,A5,1012.8,32992,68.2,,44.920578,-76.388005,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],152,0.3,-22.6
483,2022-10-16 00:22:49.805510,LOT4NL  ,33000,32825,537.6,57.6,-64,3154,none,A5,1012.8,32992,68.2,,44.920578,-76.388005,8,186,4.5,2,1,9,1,3,perhour,2,2,[],[],155,0.1,-22.9
484,2022-10-16 00:22:50.832806,LOT4NL  ,33000,32825,537.6,57.6,-64,3154,none,A5,1012.8,32992,68.2,,44.927611,-76.372398,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],157,0.2,-23.6
485,2022-10-16 00:22:51.857533,LOT4NL  ,33000,32825,537.6,57.6,-64,3154,none,A5,1012.8,32992,68.2,,44.928915,-76.36945,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],185,0.3,-21.5
486,2022-10-16 00:22:52.892931,LOT4NL  ,32975,32800,537.6,57.6,0,3154,none,A5,1012.8,32992,68.2,,44.93042,-76.366163,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],190,0.1,-22.2
487,2022-10-16 00:22:53.918563,LOT4NL  ,33000,32825,537.6,57.6,0,3154,none,A5,1012.8,32992,68.2,,44.931747,-76.36322,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],203,0.2,-22.2
488,2022-10-16 00:22:54.946749,LOT4NL  ,33000,32825,537.6,57.6,-64,3154,none,A5,1012.8,32992,68.2,,44.931747,-76.36322,8,186,1.3,2,1,9,1,3,perhour,2,2,[],[],207,0.3,-22.9
489,2022-10-16 00:22:55.990616,LOT4NL  ,33000,32825,537.6,57.6,-64,3154,none,A5,1012.8,32992,68.2,,44.934268,-76.357593,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],210,0.4,-22.8
490,2022-10-16 00:22:57.009595,LOT4NL  ,32975,32800,537.6,57.6,0,3154,none,A5,1012.8,32992,68.2,,44.93573,-76.354392,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],235,0.3,-22.2
491,2022-10-16 00:22:58.031323,LOT4NL  ,33000,32825,537.6,57.6,0,3154,none,A5,1012.8,32992,68.2,,44.937201,-76.351095,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],247,0.2,-19.6
492,2022-10-16 00:22:59.075614,LOT4NL  ,32975,32800,537.6,57.6,0,3154,none,A5,1012.8,32992,68.2,,44.938385,-76.348441,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],260,0.0,-17.5
493,2022-10-16 00:23:00.103799,LOT4NL  ,32975,32800,537.6,57.6,0,3154,none,A5,1012.8,32992,68.2,,44.939987,-76.34491,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],267,0.3,-17.0
494,2022-10-16 00:23:01.135082,LOT4NL  ,33000,32825,537.6,57.6,0,3154,none,A5,1012.8,32992,68.2,,44.940646,-76.343458,8,186,0.8,2,1,9,1,3,perhour,2,2,[],[],284,0.2,-17.5
495,2022-10-16 00:23:02.162721,LOT4NL  ,32975,32800,537.6,57.6,0,3154,none,A5,1012.8,32992,68.2,,44.942642,-76.339024,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],333,0.1,-18.8
496,2022-10-16 00:23:03.200057,LOT4NL  ,33000,32825,537.6,57.6,0,3154,none,A5,1012.8,32992,68.2,,44.944091,-76.335754,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],349,0.1,-19.8
497,2022-10-16 00:23:04.227698,LOT4NL  ,33000,32825,537.6,57.6,0,3154,none,A5,1012.8,32992,68.2,,44.945297,-76.333073,8,186,0.5,2,1,9,1,3,perhour,2,2,[],[],356,0.2,-20.6
498,2022-10-16 00:23:05.252401,LOT4NL  ,33000,32825,537.6,57.6,0,3154,none,A5,1012.8,32992,68.2,,44.945953,-76.331601,8,186,0.9,2,1,9,1,3,perhour,2,2,[],[],361,0.1,-21.0
499,2022-10-16 00:23:06.286922,LOT4NL  ,33000,32825,537.6,57.6,-64,3154,none,A5,1012.8,32992,68.2,,44.948094,-76.326845,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],407,0.2,-22.0
500,2022-10-16 00:23:07.315849,LOT4NL  ,33000,32825,537.6,57.6,-64,3154,none,A5,1012.8,32992,68.2,,44.949554,-76.323591,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],450,0.1,-21.3
501,2022-10-16 00:23:08.388160,LOT4NL  ,33000,32825,537.6,57.6,0,3154,none,A5,1012.8,32992,68.2,,44.950882,-76.320648,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],461,0.2,-20.3
502,2022-10-16 00:23:09.412010,LOT4NL  ,33000,32825,538.5,57.7,-64,3154,none,A5,1012.8,32992,68.2,,44.952331,-76.317399,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],469,0.1,-19.6
503,2022-10-16 00:23:10.439653,LOT4NL  ,33000,32825,537.6,57.6,-64,3154,none,A5,1012.8,32992,68.2,,44.954086,-76.313586,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],496,0.0,-19.8
504,2022-10-16 00:23:11.461018,LOT4NL  ,33000,32825,537.6,57.6,-64,3154,none,A5,1012.8,32992,68.2,,44.954086,-76.313586,8,186,1.1,2,1,9,1,3,perhour,2,2,[],[],564,0.0,-21.5
505,2022-10-16 00:23:12.484473,LOT4NL  ,33000,32825,538.5,57.7,-64,3154,none,A5,1012.8,32992,68.2,,44.956613,-76.307954,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],624,0.1,-21.1
506,2022-10-16 00:23:13.511430,LOT4NL  ,33000,32825,537.6,57.6,-64,3154,none,A5,1012.8,32992,68.2,,44.957684,-76.305609,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],635,0.1,-19.4
507,2022-10-16 00:23:14.553901,LOT4NL  ,33000,32825,537.6,57.6,-64,3154,none,A5,1012.8,32992,68.2,,44.959546,-76.301456,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],643,0.1,-19.6
508,2022-10-16 00:23:15.581181,LOT4NL  ,33000,32825,538.5,57.7,-64,3154,none,A5,1012.8,32992,68.2,,44.960724,-76.298741,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],680,0.0,-16.5
509,2022-10-16 00:23:16.616385,LOT4NL  ,33000,32825,538.5,57.7,-64,3154,none,A5,1012.8,32992,68.2,,44.962051,-76.295798,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],765,0.0,-20.5
510,2022-10-16 00:23:17.643030,LOT4NL  ,33000,32825,537.6,57.6,-64,3154,none,A5,1012.8,32992,68.2,,44.96327,-76.293149,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],798,0.2,-17.9
511,2022-10-16 00:23:19.688936,LOT4NL  ,33000,32825,537.6,57.6,-64,3154,none,A5,1012.8,32992,68.2,,44.965132,-76.288996,8,186,0.0,2,1,9,1,3,perhour,2,2,[],[],810,0.0,-17.2
512,2022-10-16 00:23:20.713809,LOT4NL  ,33000,32825,538.5,57.7,-64,3154,none,A5,1012.8,32992,68.2,,44.966436,-76.286048,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],816,0.1,-15.1
513,2022-10-16 00:23:21.742701,LOT4NL  ,33000,32825,538.5,57.7,-64,3154,none,A5,1012.8,32992,68.2,,44.967911,-76.282785,8,186,0.0,2,1,9,1,3,perhour,2,2,[],[],843,0.0,-17.0
514,2022-10-16 00:23:22.815057,LOT4NL  ,33000,32825,538.5,57.7,-64,3154,none,A5,1012.8,32992,68.2,,44.969238,-76.279842,8,186,0.0,2,1,9,1,3,perhour,2,2,[],[],884,0.0,-21.0
515,2022-10-16 00:23:23.843866,LOT4NL  ,33000,32825,538.5,57.7,-64,3154,none,A5,1012.8,32992,68.2,,44.969927,-76.278344,8,186,0.6,2,1,9,1,3,perhour,2,2,[],[],893,0.1,-19.6
516,2022-10-16 00:23:24.867457,LOT4NL  ,33000,32825,538.5,57.7,-64,3154,none,A5,1012.8,32992,68.2,,44.97139,-76.275133,8,186,0.5,2,1,9,1,3,perhour,2,2,[],[],902,0.1,-20.0
517,2022-10-16 00:23:25.891842,LOT4NL  ,33000,32825,538.0,57.8,-64,3154,none,A5,1012.8,32992,68.2,,44.973372,-76.27064,8,186,0.0,2,1,9,1,3,perhour,2,2,[],[],911,0.0,-18.0
518,2022-10-16 00:23:26.913619,LOT4NL  ,33000,32825,538.0,57.8,-64,3154,none,A5,1012.8,32992,68.2,,44.974676,-76.267693,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],929,0.1,-16.9
519,2022-10-16 00:23:27.940404,LOT4NL  ,33000,32825,538.0,57.8,-64,3154,none,A5,1012.8,32992,68.2,,44.976026,-76.264745,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],987,0.0,-15.6
520,2022-10-16 00:23:28.969218,LOT4NL  ,33000,32825,538.0,57.8,-64,3154,none,A5,1012.8,32992,68.2,,44.977329,-76.261798,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],996,0.2,-16.1
521,2022-10-16 00:23:29.997863,LOT4NL  ,33000,32825,538.0,57.8,-64,3154,none,A5,1012.8,32992,68.2,,44.978806,-76.258523,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],1005,0.1,-16.1
522,2022-10-16 00:23:31.027533,LOT4NL  ,33000,32825,538.0,57.8,-64,3154,none,A5,1012.8,32992,68.2,,44.980029,-76.255836,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],1014,0.1,-18.2
523,2022-10-16 00:23:32.053643,LOT4NL  ,33000,32825,538.0,57.8,-64,3154,none,A5,1012.8,32992,68.2,,44.981333,-76.252888,8,186,0.3,2,1,9,1,3,perhour,2,2,[],[],1028,0.0,-16.7
524,2022-10-16 00:23:33.091047,LOT4NL  ,33000,32825,538.0,57.8,-64,3154,none,A5,1012.8,32992,68.2,,44.982513,-76.250218,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],1078,0.0,-12.9
525,2022-10-16 00:23:34.116544,LOT4NL  ,33000,32825,538.0,57.8,-64,3154,none,A5,1012.8,32992,68.2,,44.98439,-76.246098,8,186,0.1,2,1,9,1,3,perhour,2,2,[],[],1089,0.1,-13.2
526,2022-10-16 00:23:35.143547,LOT4NL  ,32975,32800,538.0,57.8,-64,3154,none,A5,1012.8,32992,68.2,,44.985569,-76.243442,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],1096,0.2,-15.1
527,2022-10-16 00:23:36.165498,LOT4NL  ,33000,32825,538.0,57.8,-64,3154,none,A5,1012.8,32992,68.2,,44.986919,-76.240495,8,186,0.2,2,1,9,1,3,perhour,2,2,[],[],1113,0.1,-18.3
528,2022-10-16 00:23:37.204213,LOT4NL  ,32975,32800,538.0,57.8,-64,3154,none,A5,1012.8,32992,68.2,,44.988098,-76.237793,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],1120,0.2,-17.9
529,2022-10-16 00:23:38.229004,LOT4NL  ,32975,32800,538.0,57.8,0,3154,none,A5,1012.8,32992,68.2,,44.989572,-76.234533,8,186,0.4,2,1,9,1,3,perhour,2,2,[],[],1151,0.4,-16.0
